# 总词数: 606322
# 词汇表大小: 596859
# 格式: 词语	频次	频率
#==================================================
花边 蝴蝶 为家	1	0.000002
蝴蝶 为家 醉翁	1	0.000002
为家 醉翁 醉里	1	0.000002
醉翁 醉里 也	1	0.000002
醉里 也 随	1	0.000002
也 随 他	1	0.000002
随 他 月	1	0.000002
他 月 在	1	0.000002
月 在 柳桥	1	0.000002
在 柳桥 花	1	0.000002
柳桥 花 榭	1	0.000002
花 榭 西江月	1	0.000002
榭 西江月 雨	1	0.000002
西江月 雨 后	1	0.000002
雨 后 夹衣	1	0.000002
后 夹衣 初冷	1	0.000002
夹衣 初冷 霜前	1	0.000002
初冷 霜前 细菊	1	0.000002
霜前 细菊 浑斑	1	0.000002
细菊 浑斑 觚	1	0.000002
浑斑 觚 棱	1	0.000002
觚 棱 清	1	0.000002
棱 清 月	1	0.000002
清 月 绣	1	0.000002
月 绣 团环	1	0.000002
绣 团环 万里	1	0.000002
团环 万里 长安	1	0.000002
万里 长安 秋晚	1	0.000002
长安 秋晚 槽	1	0.000002
秋晚 槽 下	1	0.000002
槽 下 内家	1	0.000002
下 内家 玉滴	1	0.000002
内家 玉滴 盘中	1	0.000002
玉滴 盘中 江国	1	0.000002
盘中 江国 金丸	1	0.000002
江国 金丸 春容	1	0.000002
金丸 春容 著面	1	0.000002
春容 著面 作微	1	0.000002
著面 作微 殷	1	0.000002
作微 殷 烛影	1	0.000002
殷 烛影 红摇	1	0.000002
烛影 红摇 醉眼	1	0.000002
红摇 醉眼 西江月	1	0.000002
醉眼 西江月 席上	1	0.000002
西江月 席上 芙蓉	1	0.000002
席上 芙蓉 待	1	0.000002
芙蓉 待 暖	1	0.000002
待 暖 花间	1	0.000002
暖 花间 腰	1	0.000002
花间 腰 褭	1	0.000002
腰 褭 还	1	0.000002
褭 还 嘶	1	0.000002
还 嘶 劝君	1	0.000002
嘶 劝君 不醉且	1	0.000002
劝君 不醉且 无归	1	0.000002
不醉且 无归 归去	1	0.000002
无归 归去 因谁惜	1	0.000002
归去 因谁惜 醉	1	0.000002
因谁惜 醉 汤点	1	0.000002
醉 汤点 瓶心	1	0.000002
汤点 瓶心 未	1	0.000002
瓶心 未 老	1	0.000002
未 老 乳堆	1	0.000002
老 乳堆 盏	1	0.000002
乳堆 盏 面初	1	0.000002
盏 面初 肥	1	0.000002
面初 肥 留连	1	0.000002
肥 留连 能得	1	0.000002
留连 能得 几多	1	0.000002
几多 时 两腋	1	0.000002
时 两腋 清风	1	0.000002
两腋 清风 唤起	1	0.000002
清风 唤起 青玉案	1	0.000002
唤起 青玉案 芙	1	0.000002
青玉案 芙 蕖	1	0.000002
花 上 濛濛	1	0.000002
上 濛濛 雨	1	0.000002
濛濛 雨 又	1	0.000002
雨 又 冷落	1	0.000002
又 冷落 池塘	1	0.000002
冷落 池塘 暮	1	0.000002
池塘 暮 何处	1	0.000002
暮 何处 风来	1	0.000002
何处 风来 摇碧户	1	0.000002
风来 摇碧户 卷帘	1	0.000002
摇碧户 卷帘 凝望	1	0.000002
卷帘 凝望 淡烟	1	0.000002
凝望 淡烟 疏柳	1	0.000002
淡烟 疏柳 翡翠	1	0.000002
疏柳 翡翠 穿花	1	0.000002
翡翠 穿花 去	1	0.000002
穿花 去 玉京人	1	0.000002
去 玉京人 去	1	0.000002
玉京人 去 无	1	0.000002
去 无 由	1	0.000002
由 驻 恁	1	0.000002
驻 恁 独坐	1	0.000002
恁 独坐 凭阑处	1	0.000002
独坐 凭阑处 试问	1	0.000002
凭阑处 试问 绿窗	1	0.000002
试问 绿窗 秋到否	1	0.000002
绿窗 秋到否 可人	1	0.000002
秋到否 可人 今夜	1	0.000002
可人 今夜 新凉	1	0.000002
今夜 新凉 一	1	0.000002
新凉 一 枕	1	0.000002
一 枕 无计	1	0.000002
枕 无计 相	1	0.000002
无计 相 分付	1	0.000002
相 分付 青玉案	1	0.000002
分付 青玉案 玉婴	1	0.000002
青玉案 玉婴 初	1	0.000002
玉婴 初 有	1	0.000002
初 有 排云分	1	0.000002
有 排云分 向晚	1	0.000002
排云分 向晚 色	1	0.000002
向晚 色 娟	1	0.000002
色 娟 娟	1	0.000002
娟 静 秋入	1	0.000002
静 秋入 风枝清	1	0.000002
秋入 风枝清 不尽	1	0.000002
风枝清 不尽 月	1	0.000002
不尽 月 和	1	0.000002
月 和 粉露	1	0.000002
和 粉露 徘徊	1	0.000002
粉露 徘徊 孤映	1	0.000002
徘徊 孤映 独夜	1	0.000002
孤映 独夜 扶疏	1	0.000002
独夜 扶疏 影	1	0.000002
扶疏 影 子猷	1	0.000002
影 子猷 风调	1	0.000002
子猷 风调 全	1	0.000002
风调 全 相称	1	0.000002
全 相称 是	1	0.000002
相称 是 彼此	1	0.000002
是 彼此 无凡韵	1	0.000002
彼此 无凡韵 玉勒	1	0.000002
无凡韵 玉勒 前头	1	0.000002
玉勒 前头 花柳	1	0.000002
前头 花柳 近	1	0.000002
花柳 近 水边	1	0.000002
近 水边 石上	1	0.000002
水边 石上 冷依	1	0.000002
石上 冷依 烟雨	1	0.000002
冷依 烟雨 时有	1	0.000002
烟雨 时有 幽人	1	0.000002
时有 幽人 问	1	0.000002
幽人 问 青玉案	1	0.000002
问 青玉案 玉	1	0.000002
青玉案 玉 人为	1	0.000002
玉 人为 我	1	0.000002
人为 我 殷勤	1	0.000002
我 殷勤 醉	1	0.000002
殷勤 醉 向醉里	1	0.000002
醉 向醉里 添姿媚	1	0.000002
向醉里 添姿媚 偏著	1	0.000002
添姿媚 偏著 冠儿钗	1	0.000002
偏著 冠儿钗 欲	1	0.000002
冠儿钗 欲 坠	1	0.000002
欲 坠 桃花	1	0.000002
坠 桃花 气暖	1	0.000002
桃花 气暖 露	1	0.000002
气暖 露 浓烟	1	0.000002
露 浓烟 重	1	0.000002
浓烟 重 不自禁	1	0.000002
重 不自禁 春意	1	0.000002
不自禁 春意 绿榆	1	0.000002
春意 绿榆 阴下	1	0.000002
绿榆 阴下 东行	1	0.000002
阴下 东行 水	1	0.000002
东行 水 渐渐	1	0.000002
水 渐渐 近	1	0.000002
渐渐 近 凄凉	1	0.000002
近 凄凉 地	1	0.000002
凄凉 地 明月	1	0.000002
地 明月 侵床	1	0.000002
明月 侵床 愁	1	0.000002
侵床 愁 不	1	0.000002
不 睡 眉儿	1	0.000002
睡 眉儿 吃	1	0.000002
眉儿 吃 皱	1	0.000002
吃 皱 为	1	0.000002
皱 为 谁	1	0.000002
为 谁 无语	1	0.000002
谁 无语 阁住	1	0.000002
无语 阁住 阳关	1	0.000002
阁住 阳关 泪	1	0.000002
阳关 泪 青玉案	1	0.000002
泪 青玉案 今宵	1	0.000002
青玉案 今宵 月	1	0.000002
今宵 月 好	1	0.000002
月 好 来	1	0.000002
好 来 同	1	0.000002
来 同 看	1	0.000002
同 看 月	1	0.000002
看 月 未落	1	0.000002
月 未落 人	1	0.000002
未落 人 还	1	0.000002
人 还 散	1	0.000002
还 散 把手	1	0.000002
散 把手 留连	1	0.000002
把手 留连 帘儿	1	0.000002
留连 帘儿 畔	1	0.000002
帘儿 畔 含羞	1	0.000002
畔 含羞 和	1	0.000002
含羞 和 恨	1	0.000002
和 恨 转娇	1	0.000002
恨 转娇 盼	1	0.000002
转娇 盼 恁	1	0.000002
盼 恁 花映	1	0.000002
恁 花映 春风	1	0.000002
花映 春风 面	1	0.000002
春风 面 相思	1	0.000002
面 相思 不用	1	0.000002
相思 不用 宽金钏	1	0.000002
不用 宽金钏 也	1	0.000002
宽金钏 也 不用	1	0.000002
也 不用 多情	1	0.000002
不用 多情 似玉燕	1	0.000002
多情 似玉燕 问取	1	0.000002
似玉燕 问取 婵娟	1	0.000002
问取 婵娟 学	1	0.000002
婵娟 学 长远	1	0.000002
学 长远 不必	1	0.000002
长远 不必 清	1	0.000002
不必 清 光	1	0.000002
清 光 夜夜	1	0.000002
光 夜夜 见	1	0.000002
夜夜 见 但莫负	1	0.000002
见 但莫负 团圆	1	0.000002
但莫负 团圆 愿	1	0.000002
团圆 愿 河满子	1	0.000002
愿 河满子 急雨初	1	0.000002
河满子 急雨初 收珠点	1	0.000002
急雨初 收珠点 云峰	1	0.000002
收珠点 云峰 巉	1	0.000002
云峰 巉 绝天	1	0.000002
巉 绝天 半	1	0.000002
绝天 半 辘轳	1	0.000002
半 辘轳 金井	1	0.000002
辘轳 金井 卷甘冽	1	0.000002
金井 卷甘冽 帘外	1	0.000002
卷甘冽 帘外 翠	1	0.000002
帘外 翠 阴遮遍	1	0.000002
翠 阴遮遍 波翻	1	0.000002
阴遮遍 波翻 水精	1	0.000002
波翻 水精 重帘	1	0.000002
水精 重帘 秋	1	0.000002
重帘 秋 在	1	0.000002
秋 在 琉璃	1	0.000002
在 琉璃 双	1	0.000002
琉璃 双 簟	1	0.000002
双 簟 漏永	1	0.000002
簟 漏永 流花	1	0.000002
漏永 流花 缓缓	1	0.000002
流花 缓缓 未放	1	0.000002
缓缓 未放 崦	1	0.000002
未放 崦 嵫	1	0.000002
崦 嵫 晼	1	0.000002
嵫 晼 晚	1	0.000002
晼 晚 红荷	1	0.000002
晚 红荷 绿	1	0.000002
红荷 绿 芰	1	0.000002
绿 芰 暮	1	0.000002
芰 暮 天好	1	0.000002
暮 天好 小宴	1	0.000002
天好 小宴 水亭	1	0.000002
小宴 水亭 风馆	1	0.000002
水亭 风馆 云乱	1	0.000002
风馆 云乱 香喷宝	1	0.000002
云乱 香喷宝 鸭	1	0.000002
香喷宝 鸭 月	1	0.000002
鸭 月 冷钗	1	0.000002
月 冷钗 横玉燕	1	0.000002
冷钗 横玉燕 谒	1	0.000002
横玉燕 谒 金门	1	0.000002
谒 金门 灯	1	0.000002
金门 灯 雾里	1	0.000002
灯 雾里 老去	1	0.000002
雾里 老去 昔游	1	0.000002
老去 昔游 不记	1	0.000002
昔游 不记 月	1	0.000002
不记 月 似	1	0.000002
月 似 旧时	1	0.000002
似 旧时 人不似	1	0.000002
旧时 人不似 小楼	1	0.000002
人不似 小楼 何处	1	0.000002
小楼 何处 是	1	0.000002
何处 是 归卧	1	0.000002
是 归卧 晚香翠	1	0.000002
归卧 晚香翠 被	1	0.000002
晚香翠 被 玉酒	1	0.000002
被 玉酒 著人小醉	1	0.000002
玉酒 著人小醉 欲	1	0.000002
著人小醉 欲 睡	1	0.000002
欲 睡 先来	1	0.000002
睡 先来 都	1	0.000002
先来 都 不	1	0.000002
都 不 睡	1	0.000002
不 睡 此情	1	0.000002
睡 此情 那	1	0.000002
此情 那 恁地	1	0.000002
那 恁地 七	1	0.000002
恁地 七 娘子	1	0.000002
七 娘子 山屏	1	0.000002
娘子 山屏 雾	1	0.000002
山屏 雾 帐	1	0.000002
雾 帐 玲珑	1	0.000002
帐 玲珑 碧	1	0.000002
玲珑 碧 更	1	0.000002
碧 更 绮窗	1	0.000002
更 绮窗 临水	1	0.000002
绮窗 临水 新凉入	1	0.000002
临水 新凉入 雨	1	0.000002
新凉入 雨 短烟长	1	0.000002
雨 短烟长 柳桥	1	0.000002
短烟长 柳桥 萧瑟	1	0.000002
柳桥 萧瑟 这番	1	0.000002
萧瑟 这番 一日	1	0.000002
这番 一日 凉	1	0.000002
一日 凉 一日	1	0.000002
凉 一日 离多	1	0.000002
一日 离多 绿鬓	1	0.000002
离多 绿鬓 多	1	0.000002
绿鬓 多 时白	1	0.000002
多 时白 这	1	0.000002
时白 这 离情	1	0.000002
这 离情 不	1	0.000002
离情 不 似	1	0.000002
不 似 而今	1	0.000002
似 而今 惜	1	0.000002
而今 惜 云外	1	0.000002
惜 云外 长安	1	0.000002
云外 长安 斜晖	1	0.000002
长安 斜晖 脉脉	1	0.000002
斜晖 脉脉 西风	1	0.000002
脉脉 西风 吹梦来	1	0.000002
西风 吹梦来 无迹	1	0.000002
吹梦来 无迹 七	1	0.000002
无迹 七 娘子	1	0.000002
七 娘子 月	1	0.000002
娘子 月 光波	1	0.000002
月 光波 影寒	1	0.000002
光波 影寒 相向	1	0.000002
影寒 相向 借	1	0.000002
相向 借 团团	1	0.000002
借 团团 与	1	0.000002
团团 与 做长	1	0.000002
与 做长 壕样	1	0.000002
做长 壕样 此老	1	0.000002
壕样 此老 南楼	1	0.000002
此老 南楼 风流	1	0.000002
南楼 风流 可	1	0.000002
风流 可 想	1	0.000002
可 想 殷勤	1	0.000002
想 殷勤 冰彩	1	0.000002
殷勤 冰彩 随人	1	0.000002
冰彩 随人 上	1	0.000002
随人 上 欲	1	0.000002
上 欲 同次	1	0.000002
欲 同次 道	1	0.000002
同次 道 倾	1	0.000002
道 倾 家酿	1	0.000002
倾 家酿 有兵	1	0.000002
家酿 有兵 厨	1	0.000002
有兵 厨 玉盎金	1	0.000002
厨 玉盎金 波涨	1	0.000002
玉盎金 波涨 云外	1	0.000002
波涨 云外 归	1	0.000002
云外 归 鸿	1	0.000002
归 鸿 烟中	1	0.000002
鸿 烟中 飞桨	1	0.000002
烟中 飞桨 五湖	1	0.000002
飞桨 五湖 秋兴心	1	0.000002
五湖 秋兴心 先往	1	0.000002
秋兴心 先往 雨中花	1	0.000002
先往 雨中花 寒浸	1	0.000002
雨中花 寒浸 东倾	1	0.000002
寒浸 东倾 不定	1	0.000002
东倾 不定 更奈	1	0.000002
不定 更奈 舻	1	0.000002
更奈 舻 声	1	0.000002
舻 声 催紧	1	0.000002
声 催紧 堤树胧明	1	0.000002
催紧 堤树胧明 孤	1	0.000002
堤树胧明 孤 月	1	0.000002
孤 月 上	1	0.000002
月 上 暗淡	1	0.000002
上 暗淡 移船影	1	0.000002
暗淡 移船影 旧事	1	0.000002
移船影 旧事 十年	1	0.000002
旧事 十年 愁	1	0.000002
十年 愁 未醒	1	0.000002
愁 未醒 渐老	1	0.000002
未醒 渐老 可禁	1	0.000002
渐老 可禁 离恨	1	0.000002
可禁 离恨 今夜	1	0.000002
离恨 今夜 谁知	1	0.000002
今夜 谁知 风露	1	0.000002
谁知 风露 里	1	0.000002
风露 里 目断	1	0.000002
里 目断 云空	1	0.000002
目断 云空 尽	1	0.000002
云空 尽 雨中花	1	0.000002
尽 雨中花 池	1	0.000002
雨中花 池 上山	1	0.000002
池 上山 寒欲雾	1	0.000002
上山 寒欲雾 竹暗	1	0.000002
寒欲雾 竹暗 小窗	1	0.000002
竹暗 小窗 低户	1	0.000002
小窗 低户 数点	1	0.000002
低户 数点 秋声	1	0.000002
数点 秋声 侵短	1	0.000002
秋声 侵短 梦	1	0.000002
侵短 梦 檐下	1	0.000002
梦 檐下 芭蕉	1	0.000002
檐下 芭蕉 雨	1	0.000002
芭蕉 雨 白酒	1	0.000002
雨 白酒 浮	1	0.000002
白酒 浮 蛆	1	0.000002
浮 蛆 鸡	1	0.000002
蛆 鸡 涿	1	0.000002
鸡 涿 黍	1	0.000002
涿 黍 问陶令	1	0.000002
黍 问陶令 几时	1	0.000002
问陶令 几时 归去	1	0.000002
几时 归去 溪	1	0.000002
归去 溪 月	1	0.000002
溪 月 岭	1	0.000002
月 岭 云红蓼岸	1	0.000002
岭 云红蓼岸 总是	1	0.000002
云红蓼岸 总是 思量	1	0.000002
总是 思量 处	1	0.000002
思量 处 夜行	1	0.000002
处 夜行 船	1	0.000002
夜行 船 寒满	1	0.000002
船 寒满 一	1	0.000002
寒满 一 衾	1	0.000002
一 衾 谁	1	0.000002
衾 谁 共	1	0.000002
谁 共 夜沈沈	1	0.000002
共 夜沈沈 醉魂	1	0.000002
夜沈沈 醉魂 朦松	1	0.000002
醉魂 朦松 雨呼烟	1	0.000002
朦松 雨呼烟 唤付	1	0.000002
雨呼烟 唤付 凄凉	1	0.000002
唤付 凄凉 又	1	0.000002
凄凉 又 不成	1	0.000002
又 不成 那些	1	0.000002
不成 那些 好	1	0.000002
那些 好 梦	1	0.000002
好 梦 明日	1	0.000002
梦 明日 烟江	1	0.000002
明日 烟江 暝	1	0.000002
烟江 暝 曚	1	0.000002
暝 曚 扁舟	1	0.000002
曚 扁舟 系	1	0.000002
扁舟 系 一行	1	0.000002
系 一行 螮	1	0.000002
一行 螮 蝀	1	0.000002
螮 蝀 季鹰	1	0.000002
蝀 季鹰 生事	1	0.000002
季鹰 生事 水	1	0.000002
生事 水 氵	1	0.000002
水 氵 弥漫	1	0.000002
氵 弥漫 过	1	0.000002
弥漫 过 鲈	1	0.000002
过 鲈 船	1	0.000002
鲈 船 再三	1	0.000002
船 再三 目送	1	0.000002
再三 目送 夜行	1	0.000002
目送 夜行 船	1	0.000002
夜行 船 弄水	1	0.000002
船 弄水 余英	1	0.000002
弄水 余英 溪畔	1	0.000002
余英 溪畔 绮罗	1	0.000002
溪畔 绮罗 香	1	0.000002
绮罗 香 日迟	1	0.000002
香 日迟 风慢	1	0.000002
日迟 风慢 桃花	1	0.000002
风慢 桃花 春浸	1	0.000002
桃花 春浸 一篙	1	0.000002
春浸 一篙 深	1	0.000002
一篙 深 画	1	0.000002
深 画 桥东	1	0.000002
画 桥东 柳	1	0.000002
桥东 柳 低烟	1	0.000002
柳 低烟 远	1	0.000002
低烟 远 涨绿流	1	0.000002
远 涨绿流 红空	1	0.000002
涨绿流 红空 满眼	1	0.000002
红空 满眼 倚兰	1	0.000002
满眼 倚兰 桡	1	0.000002
倚兰 桡 旧愁	1	0.000002
桡 旧愁 无限	1	0.000002
旧愁 无限 莫	1	0.000002
无限 莫 把	1	0.000002
莫 把 鸳鸯	1	0.000002
把 鸳鸯 惊飞	1	0.000002
鸳鸯 惊飞 去	1	0.000002
惊飞 去 要	1	0.000002
去 要 歌时	1	0.000002
要 歌时 少低	1	0.000002
歌时 少低 檀板	1	0.000002
少低 檀板 鹊桥	1	0.000002
檀板 鹊桥 仙	1	0.000002
鹊桥 仙 红	1	0.000002
仙 红 摧绿挫	1	0.000002
红 摧绿挫 莺	1	0.000002
摧绿挫 莺 愁蝶怨	1	0.000002
莺 愁蝶怨 满	1	0.000002
愁蝶怨 满 院落	1	0.000002
满 院落 花风紧	1	0.000002
院落 花风紧 醉乡	1	0.000002
花风紧 醉乡 好梦恰	1	0.000002
醉乡 好梦恰 瞢	1	0.000002
好梦恰 瞢 腾	1	0.000002
瞢 腾 又	1	0.000002
腾 又 冷落	1	0.000002
又 冷落 一成	1	0.000002
冷落 一成 吹醒	1	0.000002
一成 吹醒 柔红不耐	1	0.000002
吹醒 柔红不耐 暗香	1	0.000002
柔红不耐 暗香 犹好	1	0.000002
暗香 犹好 觑	1	0.000002
犹好 觑 著	1	0.000002
觑 著 翻成	1	0.000002
著 翻成 不忍	1	0.000002
翻成 不忍 春心	1	0.000002
不忍 春心 减尽	1	0.000002
春心 减尽 眼长	1	0.000002
减尽 眼长 闲	1	0.000002
眼长 闲 更肯	1	0.000002
闲 更肯 被	1	0.000002
更肯 被 游丝	1	0.000002
被 游丝 牵引	1	0.000002
游丝 牵引 鹊桥	1	0.000002
牵引 鹊桥 仙	1	0.000002
鹊桥 仙 水精	1	0.000002
仙 水精 帘外	1	0.000002
水精 帘外 沈香	1	0.000002
帘外 沈香 阑	1	0.000002
沈香 阑 畔	1	0.000002
阑 畔 新下	1	0.000002
畔 新下 红	1	0.000002
新下 红 油画	1	0.000002
红 油画 幕	1	0.000002
油画 幕 百花	1	0.000002
幕 百花 何处	1	0.000002
百花 何处 避芳尘	1	0.000002
何处 避芳尘 便	1	0.000002
避芳尘 便 独自	1	0.000002
便 独自 将	1	0.000002
独自 将 春	1	0.000002
将 春 占	1	0.000002
春 占 却	1	0.000002
占 却 月华	1	0.000002
却 月华 淡淡	1	0.000002
月华 淡淡 夜	1	0.000002
淡淡 夜 寒森森	1	0.000002
夜 寒森森 犹	1	0.000002
寒森森 犹 把	1	0.000002
犹 把 红灯	1	0.000002
把 红灯 照著	1	0.000002
红灯 照著 醉时	1	0.000002
照著 醉时 从	1	0.000002
醉时 从 醉	1	0.000002
从 醉 不归家	1	0.000002
醉 不归家 贤守定	1	0.000002
不归家 贤守定 不教	1	0.000002
贤守定 不教 冷落	1	0.000002
不教 冷落 烛影摇红	1	0.000002
冷落 烛影摇红 一亩	1	0.000002
烛影摇红 一亩 清阴	1	0.000002
一亩 清阴 半天	1	0.000002
清阴 半天 潇洒	1	0.000002
半天 潇洒 松	1	0.000002
潇洒 松 窗午	1	0.000002
松 窗午 床头	1	0.000002
窗午 床头 秋色	1	0.000002
床头 秋色 小	1	0.000002
秋色 小 屏山	1	0.000002
小 屏山 碧	1	0.000002
屏山 碧 帐	1	0.000002
碧 帐 垂	1	0.000002
帐 垂 烟缕	1	0.000002
垂 烟缕 枕畔	1	0.000002
烟缕 枕畔 风摇绿户	1	0.000002
枕畔 风摇绿户 唤人醒	1	0.000002
风摇绿户 唤人醒 不教梦去	1	0.000002
唤人醒 不教梦去 可怜	1	0.000002
不教梦去 可怜 恰到	1	0.000002
可怜 恰到 瘦石	1	0.000002
恰到 瘦石 寒泉	1	0.000002
瘦石 寒泉 冷云	1	0.000002
寒泉 冷云 幽处	1	0.000002
冷云 幽处 烛影摇红	1	0.000002
幽处 烛影摇红 老景	1	0.000002
烛影摇红 老景 萧条	1	0.000002
老景 萧条 送君	1	0.000002
萧条 送君 归去	1	0.000002
送君 归去 添	1	0.000002
归去 添 凄断	1	0.000002
添 凄断 赠君	1	0.000002
凄断 赠君 明月	1	0.000002
赠君 明月 满前	1	0.000002
明月 满前 溪	1	0.000002
满前 溪 直到	1	0.000002
溪 直到 西湖畔	1	0.000002
直到 西湖畔 门	1	0.000002
西湖畔 门 掩	1	0.000002
门 掩 绿苔	1	0.000002
掩 绿苔 应遍	1	0.000002
绿苔 应遍 为	1	0.000002
应遍 为 黄花	1	0.000002
为 黄花 频开	1	0.000002
黄花 频开 醉眼	1	0.000002
频开 醉眼 橘奴	1	0.000002
醉眼 橘奴 无恙	1	0.000002
橘奴 无恙 蝶子	1	0.000002
无恙 蝶子 相迎	1	0.000002
蝶子 相迎 寒窗	1	0.000002
相迎 寒窗 日短	1	0.000002
寒窗 日短 会宗小斋	1	0.000002
日短 会宗小斋 名	1	0.000002
会宗小斋 名 梦蝶	1	0.000002
名 梦蝶 前植橘	1	0.000002
梦蝶 前植橘 东偏	1	0.000002
前植橘 东偏 甚广	1	0.000002
东偏 甚广 烛影摇红	1	0.000002
甚广 烛影摇红 鬓	1	0.000002
烛影摇红 鬓 绿	1	0.000002
鬓 绿 飘	1	0.000002
绿 飘 萧	1	0.000002
飘 萧 漫郎	1	0.000002
萧 漫郎 已	1	0.000002
漫郎 已 是	1	0.000002
已 是 青云	1	0.000002
是 青云 晚	1	0.000002
青云 晚 古槐	1	0.000002
晚 古槐 阴外	1	0.000002
古槐 阴外 小	1	0.000002
阴外 小 阑干	1	0.000002
小 阑干 不负	1	0.000002
阑干 不负 看山眼	1	0.000002
不负 看山眼 此意	1	0.000002
看山眼 此意 悠悠	1	0.000002
此意 悠悠 无限	1	0.000002
悠悠 无限 有	1	0.000002
无限 有 云山	1	0.000002
有 云山 知人醉	1	0.000002
云山 知人醉 懒	1	0.000002
知人醉 懒 他	1	0.000002
懒 他 年	1	0.000002
他 年 寻	1	0.000002
年 寻 我	1	0.000002
寻 我 水边	1	0.000002
我 水边 月底	1	0.000002
水边 月底 一	1	0.000002
月底 一 蓑烟	1	0.000002
一 蓑烟 短	1	0.000002
蓑烟 短 忆秦娥	1	0.000002
短 忆秦娥 醉醉	1	0.000002
忆秦娥 醉醉 醉击	1	0.000002
醉醉 醉击 珊瑚	1	0.000002
醉击 珊瑚 碎	1	0.000002
珊瑚 碎 花花	1	0.000002
碎 花花 先借	1	0.000002
花花 先借 春光	1	0.000002
先借 春光 与	1	0.000002
春光 与 酒家	1	0.000002
与 酒家 夜寒	1	0.000002
酒家 夜寒 我	1	0.000002
夜寒 我 醉	1	0.000002
我 醉 谁	1	0.000002
扶 我 应抱	1	0.000002
我 应抱 瑶琴	1	0.000002
应抱 瑶琴 卧	1	0.000002
瑶琴 卧 清清	1	0.000002
卧 清清 揽	1	0.000002
清清 揽 月	1	0.000002
揽 月 吟风	1	0.000002
月 吟风 不用	1	0.000002
吟风 不用 人	1	0.000002
不用 人 忆秦娥	1	0.000002
人 忆秦娥 夜夜	1	0.000002
忆秦娥 夜夜 夜	1	0.000002
夜夜 夜 了	1	0.000002
夜 了 花朝	1	0.000002
了 花朝 也	1	0.000002
花朝 也 连忙	1	0.000002
也 连忙 指点	1	0.000002
连忙 指点 银瓶	1	0.000002
指点 银瓶 索酒	1	0.000002
银瓶 索酒 尝	1	0.000002
索酒 尝 明朝	1	0.000002
尝 明朝 花落	1	0.000002
明朝 花落 知多少	1	0.000002
花落 知多少 莫	1	0.000002
知多少 莫 把	1	0.000002
莫 把 残红	1	0.000002
把 残红 扫	1	0.000002
残红 扫 愁人	1	0.000002
扫 愁人 一片	1	0.000002
愁人 一片 花飞减	1	0.000002
却 春 武陵春	1	0.000002
春 武陵春 城上	1	0.000002
武陵春 城上 落梅风	1	0.000002
城上 落梅风 料峭	1	0.000002
落梅风 料峭 寒馥	1	0.000002
料峭 寒馥 逼	1	0.000002
寒馥 逼 清尊	1	0.000002
逼 清尊 爽兴天	1	0.000002
清尊 爽兴天 教属	1	0.000002
爽兴天 教属 使君	1	0.000002
教属 使君 雪意压	1	0.000002
使君 雪意压 歌云	1	0.000002
雪意压 歌云 插帽	1	0.000002
歌云 插帽 殷罗金缕	1	0.000002
插帽 殷罗金缕 细	1	0.000002
殷罗金缕 细 燕燕早	1	0.000002
细 燕燕早 随人	1	0.000002
燕燕早 随人 留取	1	0.000002
随人 留取 笙歌	1	0.000002
留取 笙歌 直到	1	0.000002
笙歌 直到 明	1	0.000002
直到 明 莲漏	1	0.000002
明 莲漏 已	1	0.000002
莲漏 已 催春	1	0.000002
已 催春 武陵春	1	0.000002
催春 武陵春 风过	1	0.000002
武陵春 风过 冰檐	1	0.000002
风过 冰檐 环佩	1	0.000002
冰檐 环佩 响	1	0.000002
环佩 响 宿雾	1	0.000002
响 宿雾 在	1	0.000002
宿雾 在 华茵	1	0.000002
在 华茵 剩落瑶	1	0.000002
华茵 剩落瑶 花衫	1	0.000002
剩落瑶 花衫 月明	1	0.000002
花衫 月明 嫌怕	1	0.000002
月明 嫌怕 有	1	0.000002
嫌怕 有 纤尘	1	0.000002
有 纤尘 凤口	1	0.000002
纤尘 凤口 衔	1	0.000002
凤口 衔 灯	1	0.000002
衔 灯 金炫转	1	0.000002
灯 金炫转 人醉觉	1	0.000002
金炫转 人醉觉 寒轻	1	0.000002
人醉觉 寒轻 但	1	0.000002
寒轻 但 得	1	0.000002
但 得 清	1	0.000002
得 清 光解	1	0.000002
清 光解 照	1	0.000002
光解 照 人	1	0.000002
照 人 不负	1	0.000002
人 不负 五更	1	0.000002
不负 五更 春	1	0.000002
五更 春 武陵春	1	0.000002
春 武陵春 春	1	0.000002
武陵春 春 在	1	0.000002
春 在 前村	1	0.000002
在 前村 梅雪里	1	0.000002
前村 梅雪里 一夜	1	0.000002
梅雪里 一夜 到	1	0.000002
一夜 到 千门	1	0.000002
到 千门 玉佩琼琚	1	0.000002
千门 玉佩琼琚 下冷云	1	0.000002
玉佩琼琚 下冷云 银界	1	0.000002
下冷云 银界 见	1	0.000002
银界 见 东君	1	0.000002
见 东君 桃花	1	0.000002
东君 桃花 髻	1	0.000002
髻 暖 双飞燕	1	0.000002
暖 双飞燕 金字	1	0.000002
双飞燕 金字 巧	1	0.000002
金字 巧 宜春	1	0.000002
巧 宜春 寂寞	1	0.000002
宜春 寂寞 溪桥	1	0.000002
寂寞 溪桥 柳	1	0.000002
溪桥 柳 弄	1	0.000002
柳 弄 晴	1	0.000002
弄 晴 老	1	0.000002
晴 老 也	1	0.000002
老 也 探花	1	0.000002
也 探花 人	1	0.000002
探花 人 点	1	0.000002
人 点 绛	1	0.000002
